Gene	p_value	odds_ratio	n_strong_present	n_weak_present	p_adj	Direction	Category	sseqid	uniprot_acc	stitle	pident	length	evalue	bitscore	go_id	go_name	go_aspect
group_984	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P51717.1|	P51717	RecName: Full=Probable portal protein; AltName: Full=ORF15 [Haemophilus phage HP1c1]	39.231	260	2.5899999999999998e-61	200	GO:0099000	P:symbiont genome ejection through host cell envelope, contractile tail mechanism	IEA:UniProtKB-KW
group_983	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P26495.1|	P26495	RecName: Full=Poly(3-hydroxyalkanoate) depolymerase; Short=PHA depolymerase; AltName: Full=ORF2; AltName: Full=PHB depolymerase [Ectopseudomonas oleovorans]	36.777	242	1.3199999999999998e-32	124	GO:0016020	C:membrane	IEA:TreeGrafter
group_983	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P26495.1|	P26495	RecName: Full=Poly(3-hydroxyalkanoate) depolymerase; Short=PHA depolymerase; AltName: Full=ORF2; AltName: Full=PHB depolymerase [Ectopseudomonas oleovorans]	36.777	242	1.3199999999999998e-32	124	GO:0047372	F:monoacylglycerol lipase activity	IEA:TreeGrafter
group_983	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P26495.1|	P26495	RecName: Full=Poly(3-hydroxyalkanoate) depolymerase; Short=PHA depolymerase; AltName: Full=ORF2; AltName: Full=PHB depolymerase [Ectopseudomonas oleovorans]	36.777	242	1.3199999999999998e-32	124	GO:0046464	P:acylglycerol catabolic process	IEA:TreeGrafter
pmdD	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q93PS7.1|	Q93PS7	RecName: Full=2-pyrone-4,6-dicarbaxylate hydrolase; Short=PDC hydrolase; AltName: Full=2-pyrone-4,6-dicarboxylate lactonase [Comamonas testosteroni]	30.466	279	1.89e-30	119	GO:0047554	F:2-pyrone-4,6-dicarboxylate lactonase activity	IMP:UniProtKB
pmdD	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q93PS7.1|	Q93PS7	RecName: Full=2-pyrone-4,6-dicarbaxylate hydrolase; Short=PDC hydrolase; AltName: Full=2-pyrone-4,6-dicarboxylate lactonase [Comamonas testosteroni]	30.466	279	1.89e-30	119	GO:0019619	P:3,4-dihydroxybenzoate catabolic process	IMP:UniProtKB
group_965	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_952	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rutD_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P26495.1|	P26495	RecName: Full=Poly(3-hydroxyalkanoate) depolymerase; Short=PHA depolymerase; AltName: Full=ORF2; AltName: Full=PHB depolymerase [Ectopseudomonas oleovorans]	30.263	228	1.39e-12	70.1	GO:0016020	C:membrane	IEA:TreeGrafter
rutD_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P26495.1|	P26495	RecName: Full=Poly(3-hydroxyalkanoate) depolymerase; Short=PHA depolymerase; AltName: Full=ORF2; AltName: Full=PHB depolymerase [Ectopseudomonas oleovorans]	30.263	228	1.39e-12	70.1	GO:0047372	F:monoacylglycerol lipase activity	IEA:TreeGrafter
rutD_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P26495.1|	P26495	RecName: Full=Poly(3-hydroxyalkanoate) depolymerase; Short=PHA depolymerase; AltName: Full=ORF2; AltName: Full=PHB depolymerase [Ectopseudomonas oleovorans]	30.263	228	1.39e-12	70.1	GO:0046464	P:acylglycerol catabolic process	IEA:TreeGrafter
sppA	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P03711.1|	P03711	RecName: Full=Capsid assembly protease C; AltName: Full=Gene product C; Short=GPC; AltName: Full=Minor capsid protein C [Escherichia phage Lambda]	38.258	264	8.8e-45	160	GO:0030430	C:host cell cytoplasm	IEA:UniProtKB-SubCell
sppA	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P03711.1|	P03711	RecName: Full=Capsid assembly protease C; AltName: Full=Gene product C; Short=GPC; AltName: Full=Minor capsid protein C [Escherichia phage Lambda]	38.258	264	8.8e-45	160	GO:0019028	C:viral capsid	IEA:UniProtKB-KW
sppA	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P03711.1|	P03711	RecName: Full=Capsid assembly protease C; AltName: Full=Gene product C; Short=GPC; AltName: Full=Minor capsid protein C [Escherichia phage Lambda]	38.258	264	8.8e-45	160	GO:0042802	F:identical protein binding	IPI:IntAct
sppA	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P03711.1|	P03711	RecName: Full=Capsid assembly protease C; AltName: Full=Gene product C; Short=GPC; AltName: Full=Minor capsid protein C [Escherichia phage Lambda]	38.258	264	8.8e-45	160	GO:0008236	F:serine-type peptidase activity	IEA:UniProtKB-KW
sppA	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P03711.1|	P03711	RecName: Full=Capsid assembly protease C; AltName: Full=Gene product C; Short=GPC; AltName: Full=Minor capsid protein C [Escherichia phage Lambda]	38.258	264	8.8e-45	160	GO:0006508	P:proteolysis	IEA:UniProtKB-KW
sppA	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P03711.1|	P03711	RecName: Full=Capsid assembly protease C; AltName: Full=Gene product C; Short=GPC; AltName: Full=Minor capsid protein C [Escherichia phage Lambda]	38.258	264	8.8e-45	160	GO:0046797	P:viral procapsid maturation	IEA:UniProtKB-KW
ydbD	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q97FE0.1|	Q97FE0	RecName: Full=Probable manganese catalase [Clostridium acetobutylicum ATCC 824]	41.818	220	2.29e-41	145	GO:0004096	F:catalase activity	IEA:UniProtKB-EC
ydbD	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q97FE0.1|	Q97FE0	RecName: Full=Probable manganese catalase [Clostridium acetobutylicum ATCC 824]	41.818	220	2.29e-41	145	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
traC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P27190.1|	P27190	RecName: Full=DNA primase TraC; AltName: Full=Replication primase [Escherichia coli]	35.039	254	8.09e-26	110	GO:0000428	C:DNA-directed RNA polymerase complex	IEA:UniProtKB-KW
traC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P27190.1|	P27190	RecName: Full=DNA primase TraC; AltName: Full=Replication primase [Escherichia coli]	35.039	254	8.09e-26	110	GO:0016779	F:nucleotidyltransferase activity	IEA:UniProtKB-KW
traC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P27190.1|	P27190	RecName: Full=DNA primase TraC; AltName: Full=Replication primase [Escherichia coli]	35.039	254	8.09e-26	110	GO:0003697	F:single-stranded DNA binding	IEA:InterPro
traC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P27190.1|	P27190	RecName: Full=DNA primase TraC; AltName: Full=Replication primase [Escherichia coli]	35.039	254	8.09e-26	110	GO:0006260	P:DNA replication	IEA:UniProtKB-KW
group_915	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q97FE0.1|	Q97FE0	RecName: Full=Probable manganese catalase [Clostridium acetobutylicum ATCC 824]	41.364	220	6.579999999999999e-42	147	GO:0004096	F:catalase activity	IEA:UniProtKB-EC
group_915	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q97FE0.1|	Q97FE0	RecName: Full=Probable manganese catalase [Clostridium acetobutylicum ATCC 824]	41.364	220	6.579999999999999e-42	147	GO:0046872	F:metal ion binding	IEA:UniProtKB-KW
group_888	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ompA_3	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P38399.2|	P38399	RecName: Full=Outer membrane protein A; AltName: Full=Outer membrane porin A; Flags: Precursor [Yersinia pseudotuberculosis IP 32953]	35.714	126	3.43e-13	72.4	GO:0009279	C:cell outer membrane	IEA:UniProtKB-SubCell
ompA_3	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P38399.2|	P38399	RecName: Full=Outer membrane protein A; AltName: Full=Outer membrane porin A; Flags: Precursor [Yersinia pseudotuberculosis IP 32953]	35.714	126	3.43e-13	72.4	GO:0046930	C:pore complex	IEA:UniProtKB-KW
ompA_3	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P38399.2|	P38399	RecName: Full=Outer membrane protein A; AltName: Full=Outer membrane porin A; Flags: Precursor [Yersinia pseudotuberculosis IP 32953]	35.714	126	3.43e-13	72.4	GO:0015288	F:porin activity	IEA:UniProtKB-UniRule
ompA_3	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P38399.2|	P38399	RecName: Full=Outer membrane protein A; AltName: Full=Outer membrane porin A; Flags: Precursor [Yersinia pseudotuberculosis IP 32953]	35.714	126	3.43e-13	72.4	GO:0051701	P:biological process involved in interaction with host	IEA:UniProtKB-ARBA
ompA_3	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P38399.2|	P38399	RecName: Full=Outer membrane protein A; AltName: Full=Outer membrane porin A; Flags: Precursor [Yersinia pseudotuberculosis IP 32953]	35.714	126	3.43e-13	72.4	GO:0034220	P:monoatomic ion transmembrane transport	IEA:UniProtKB-UniRule
mrr	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P24202.1|	P24202	RecName: Full=Type IV methyl-directed restriction enzyme EcoKMrr; Short=EcoKMrr; AltName: Full=Mrr restriction system protein [Escherichia coli K-12]	36.452	310	3.7e-50	171	GO:0043590	C:bacterial nucleoid	IDA:EcoCyc
mrr	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P24202.1|	P24202	RecName: Full=Type IV methyl-directed restriction enzyme EcoKMrr; Short=EcoKMrr; AltName: Full=Mrr restriction system protein [Escherichia coli K-12]	36.452	310	3.7e-50	171	GO:0003677	F:DNA binding	IEA:InterPro
mrr	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P24202.1|	P24202	RecName: Full=Type IV methyl-directed restriction enzyme EcoKMrr; Short=EcoKMrr; AltName: Full=Mrr restriction system protein [Escherichia coli K-12]	36.452	310	3.7e-50	171	GO:0015666	F:restriction endodeoxyribonuclease activity	IMP:EcoCyc
mrr	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P24202.1|	P24202	RecName: Full=Type IV methyl-directed restriction enzyme EcoKMrr; Short=EcoKMrr; AltName: Full=Mrr restriction system protein [Escherichia coli K-12]	36.452	310	3.7e-50	171	GO:0032067	F:type IV site-specific deoxyribonuclease activity	IDA:EcoCyc
mrr	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P24202.1|	P24202	RecName: Full=Type IV methyl-directed restriction enzyme EcoKMrr; Short=EcoKMrr; AltName: Full=Mrr restriction system protein [Escherichia coli K-12]	36.452	310	3.7e-50	171	GO:0009307	P:DNA restriction-modification system	IEA:UniProtKB-KW
mrr	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P24202.1|	P24202	RecName: Full=Type IV methyl-directed restriction enzyme EcoKMrr; Short=EcoKMrr; AltName: Full=Mrr restriction system protein [Escherichia coli K-12]	36.452	310	3.7e-50	171	GO:0051599	P:response to hydrostatic pressure	IMP:EcoCyc
zupT_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|A0A0H3LM39.1|	A0A0H3LM39	RecName: Full=Zinc transporter ZIPB; AltName: Full=BbZIP [Bordetella bronchiseptica RB50]	70.696	273	1.24e-91	278	GO:0005886	C:plasma membrane	IEA:UniProtKB-SubCell
zupT_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|A0A0H3LM39.1|	A0A0H3LM39	RecName: Full=Zinc transporter ZIPB; AltName: Full=BbZIP [Bordetella bronchiseptica RB50]	70.696	273	1.24e-91	278	GO:0005385	F:zinc ion transmembrane transporter activity	IEA:TreeGrafter
group_821	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_814	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_768	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_763	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
xerC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P16470.1|	P16470	RecName: Full=Shufflon-specific DNA recombinase [Escherichia coli]	35.514	321	2.9e-41	150	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
xerC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P16470.1|	P16470	RecName: Full=Shufflon-specific DNA recombinase [Escherichia coli]	35.514	321	2.9e-41	150	GO:0015074	P:DNA integration	IEA:UniProtKB-KW
xerC_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P16470.1|	P16470	RecName: Full=Shufflon-specific DNA recombinase [Escherichia coli]	35.514	321	2.9e-41	150	GO:0006310	P:DNA recombination	IEA:UniProtKB-KW
group_759	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_740	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pikAII_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q0VC50.1|	Q0VC50	RecName: Full=NAD(P)H oxidoreductase RTN4IP1, mitochondrial; AltName: Full=Reticulon-4-interacting protein 1; Flags: Precursor [Bos taurus]	35.714	364	7.93e-52	179	GO:0005759	C:mitochondrial matrix	IEA:UniProtKB-SubCell
pikAII_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q0VC50.1|	Q0VC50	RecName: Full=NAD(P)H oxidoreductase RTN4IP1, mitochondrial; AltName: Full=Reticulon-4-interacting protein 1; Flags: Precursor [Bos taurus]	35.714	364	7.93e-52	179	GO:0005741	C:mitochondrial outer membrane	ISS:UniProtKB
pikAII_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q0VC50.1|	Q0VC50	RecName: Full=NAD(P)H oxidoreductase RTN4IP1, mitochondrial; AltName: Full=Reticulon-4-interacting protein 1; Flags: Precursor [Bos taurus]	35.714	364	7.93e-52	179	GO:0005739	C:mitochondrion	IBA:GO_Central
pikAII_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q0VC50.1|	Q0VC50	RecName: Full=NAD(P)H oxidoreductase RTN4IP1, mitochondrial; AltName: Full=Reticulon-4-interacting protein 1; Flags: Precursor [Bos taurus]	35.714	364	7.93e-52	179	GO:0050136	F:NADH dehydrogenase (quinone) (non-electrogenic) activity	IEA:Ensembl
pikAII_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q0VC50.1|	Q0VC50	RecName: Full=NAD(P)H oxidoreductase RTN4IP1, mitochondrial; AltName: Full=Reticulon-4-interacting protein 1; Flags: Precursor [Bos taurus]	35.714	364	7.93e-52	179	GO:0008753	F:NADPH dehydrogenase (quinone) activity	IEA:Ensembl
pikAII_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q0VC50.1|	Q0VC50	RecName: Full=NAD(P)H oxidoreductase RTN4IP1, mitochondrial; AltName: Full=Reticulon-4-interacting protein 1; Flags: Precursor [Bos taurus]	35.714	364	7.93e-52	179	GO:0000166	F:nucleotide binding	IEA:UniProtKB-KW
pikAII_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q0VC50.1|	Q0VC50	RecName: Full=NAD(P)H oxidoreductase RTN4IP1, mitochondrial; AltName: Full=Reticulon-4-interacting protein 1; Flags: Precursor [Bos taurus]	35.714	364	7.93e-52	179	GO:0008270	F:zinc ion binding	IEA:InterPro
pikAII_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q0VC50.1|	Q0VC50	RecName: Full=NAD(P)H oxidoreductase RTN4IP1, mitochondrial; AltName: Full=Reticulon-4-interacting protein 1; Flags: Precursor [Bos taurus]	35.714	364	7.93e-52	179	GO:0007399	P:nervous system development	IEA:UniProtKB-KW
pikAII_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q0VC50.1|	Q0VC50	RecName: Full=NAD(P)H oxidoreductase RTN4IP1, mitochondrial; AltName: Full=Reticulon-4-interacting protein 1; Flags: Precursor [Bos taurus]	35.714	364	7.93e-52	179	GO:0050773	P:regulation of dendrite development	ISS:UniProtKB
pikAII_1	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|Q0VC50.1|	Q0VC50	RecName: Full=NAD(P)H oxidoreductase RTN4IP1, mitochondrial; AltName: Full=Reticulon-4-interacting protein 1; Flags: Precursor [Bos taurus]	35.714	364	7.93e-52	179	GO:0006744	P:ubiquinone biosynthetic process	IEA:UniProtKB-KW
group_730	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P46495.2|	P46495	RecName: Full=Putative integrase/recombinase HI_1572 [Haemophilus influenzae Rd KW20]	40.549	328	2.9000000000000003e-58	195	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
group_730	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P46495.2|	P46495	RecName: Full=Putative integrase/recombinase HI_1572 [Haemophilus influenzae Rd KW20]	40.549	328	2.9000000000000003e-58	195	GO:0009009	F:site-specific recombinase activity	IBA:GO_Central
group_730	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P46495.2|	P46495	RecName: Full=Putative integrase/recombinase HI_1572 [Haemophilus influenzae Rd KW20]	40.549	328	2.9000000000000003e-58	195	GO:0007059	P:chromosome segregation	IBA:GO_Central
group_730	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P46495.2|	P46495	RecName: Full=Putative integrase/recombinase HI_1572 [Haemophilus influenzae Rd KW20]	40.549	328	2.9000000000000003e-58	195	GO:0006310	P:DNA recombination	IBA:GO_Central
group_730	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P46495.2|	P46495	RecName: Full=Putative integrase/recombinase HI_1572 [Haemophilus influenzae Rd KW20]	40.549	328	2.9000000000000003e-58	195	GO:0075713	P:establishment of integrated proviral latency	IEA:UniProtKB-KW
group_730	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P46495.2|	P46495	RecName: Full=Putative integrase/recombinase HI_1572 [Haemophilus influenzae Rd KW20]	40.549	328	2.9000000000000003e-58	195	GO:0046718	P:symbiont entry into host cell	IEA:UniProtKB-KW
group_730	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P46495.2|	P46495	RecName: Full=Putative integrase/recombinase HI_1572 [Haemophilus influenzae Rd KW20]	40.549	328	2.9000000000000003e-58	195	GO:0044826	P:viral genome integration into host DNA	IEA:UniProtKB-KW
cydB_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ompA_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P24755.1|	P24755	RecName: Full=Outer membrane protein A; AltName: Full=Outer membrane porin A; AltName: Full=Outer membrane protein 3A [Serratia odorifera]	33.858	127	7.86e-14	73.6	GO:0009279	C:cell outer membrane	IEA:UniProtKB-SubCell
ompA_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P24755.1|	P24755	RecName: Full=Outer membrane protein A; AltName: Full=Outer membrane porin A; AltName: Full=Outer membrane protein 3A [Serratia odorifera]	33.858	127	7.86e-14	73.6	GO:0046930	C:pore complex	IEA:UniProtKB-KW
ompA_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P24755.1|	P24755	RecName: Full=Outer membrane protein A; AltName: Full=Outer membrane porin A; AltName: Full=Outer membrane protein 3A [Serratia odorifera]	33.858	127	7.86e-14	73.6	GO:0015288	F:porin activity	IEA:UniProtKB-KW
ompA_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P24755.1|	P24755	RecName: Full=Outer membrane protein A; AltName: Full=Outer membrane porin A; AltName: Full=Outer membrane protein 3A [Serratia odorifera]	33.858	127	7.86e-14	73.6	GO:0051701	P:biological process involved in interaction with host	IEA:UniProtKB-ARBA
ompA_2	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P24755.1|	P24755	RecName: Full=Outer membrane protein A; AltName: Full=Outer membrane porin A; AltName: Full=Outer membrane protein 3A [Serratia odorifera]	33.858	127	7.86e-14	73.6	GO:0006811	P:monoatomic ion transport	IEA:UniProtKB-KW
xerC_6	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P06723.1|	P06723	RecName: Full=Integrase [Eganvirus ev186]	45.205	292	9.3e-80	249	GO:0003677	F:DNA binding	IEA:UniProtKB-KW
xerC_6	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P06723.1|	P06723	RecName: Full=Integrase [Eganvirus ev186]	45.205	292	9.3e-80	249	GO:0016787	F:hydrolase activity	IEA:UniProtKB-KW
xerC_6	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P06723.1|	P06723	RecName: Full=Integrase [Eganvirus ev186]	45.205	292	9.3e-80	249	GO:0016740	F:transferase activity	IEA:UniProtKB-KW
xerC_6	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P06723.1|	P06723	RecName: Full=Integrase [Eganvirus ev186]	45.205	292	9.3e-80	249	GO:0015074	P:DNA integration	IEA:UniProtKB-KW
xerC_6	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P06723.1|	P06723	RecName: Full=Integrase [Eganvirus ev186]	45.205	292	9.3e-80	249	GO:0006310	P:DNA recombination	IEA:UniProtKB-KW
xerC_6	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P06723.1|	P06723	RecName: Full=Integrase [Eganvirus ev186]	45.205	292	9.3e-80	249	GO:0075713	P:establishment of integrated proviral latency	IEA:UniProtKB-KW
xerC_6	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P06723.1|	P06723	RecName: Full=Integrase [Eganvirus ev186]	45.205	292	9.3e-80	249	GO:0046718	P:symbiont entry into host cell	IEA:UniProtKB-KW
xerC_6	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P06723.1|	P06723	RecName: Full=Integrase [Eganvirus ev186]	45.205	292	9.3e-80	249	GO:0044826	P:viral genome integration into host DNA	IEA:UniProtKB-KW
group_710	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_671	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_670	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_662	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_641	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_636	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_622	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
group_612	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P08558.1|	P08558	RecName: Full=Baseplate hub protein gp44; AltName: Full=43 kDa tail protein; AltName: Full=Gene product 44; Short=gp44; AltName: Full=Gene product P; Short=gpP [Escherichia phage Mu]	30.114	352	9.56e-34	131	GO:0030430	C:host cell cytoplasm	IEA:UniProtKB-SubCell
group_612	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P08558.1|	P08558	RecName: Full=Baseplate hub protein gp44; AltName: Full=43 kDa tail protein; AltName: Full=Gene product 44; Short=gp44; AltName: Full=Gene product P; Short=gpP [Escherichia phage Mu]	30.114	352	9.56e-34	131	GO:0098025	C:virus tail, baseplate	IEA:UniProtKB-KW
group_612	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P08558.1|	P08558	RecName: Full=Baseplate hub protein gp44; AltName: Full=43 kDa tail protein; AltName: Full=Gene product 44; Short=gp44; AltName: Full=Gene product P; Short=gpP [Escherichia phage Mu]	30.114	352	9.56e-34	131	GO:0099000	P:symbiont genome ejection through host cell envelope, contractile tail mechanism	IEA:UniProtKB-KW
group_612	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P08558.1|	P08558	RecName: Full=Baseplate hub protein gp44; AltName: Full=43 kDa tail protein; AltName: Full=Gene product 44; Short=gp44; AltName: Full=Gene product P; Short=gpP [Escherichia phage Mu]	30.114	352	9.56e-34	131	GO:0098003	P:viral tail assembly	IEA:UniProtKB-KW
ydiO	0.0079365079365079309	0	0	4	0.00812826249067859	Enriched in Weak	Accessory	sp|P50192.1|	P50192	RecName: Full=Type II methyltransferase M1.HphI; Short=M1.HphI; AltName: Full=Cytosine-specific methyltransferase HphIA; AltName: Full=M.Hphi(C); AltName: Full=Modification methylase HphIA; Short=M.HphIA [Haemophilus parahaemolyticus]	35.328	351	6.949999999999999e-43	155	GO:0003886	F:DNA (cytosine-5-)-methyltransferase activity	IEA:UniProtKB-EC
